Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
0,32.37263971,-27.65300377,-8.026732789,0.520400465,0.000724625,-0.52112509,,
0,33.12656658,-27.46793834,-8.965407274,0.515849227,0.010237334,-0.52608656,,
0,33.87015396,-27.26752844,-9.90908678,0.511167266,0.019752582,-0.530919848,,
0,34.60321859,-27.05182433,-10.85753777,0.506355737,0.029268023,-0.53562376,,
0,35.32557982,-26.82088006,-11.81052555,0.501415829,0.038781308,-0.540197136,,
0,36.03705961,-26.57475344,-12.76781427,0.496348759,0.048290088,-0.544638847,,
0,36.73748262,-26.31350602,-13.72916706,0.49115578,0.057792018,-0.548947798,,
0,37.42667626,-26.03720307,-14.69434601,0.485838172,0.067284752,-0.553122924,,
0,38.10447066,-25.7459136,-15.66311229,0.480397248,0.076765948,-0.557163195,,
0,38.77069882,-25.43971029,-16.63522619,0.47483435,0.086233265,-0.561067615,,
0,39.42519654,-25.11866952,-17.61044715,0.469150852,0.095684368,-0.56483522,,
0,40.06780257,-24.78287133,-18.58853386,0.463348156,0.105116924,-0.56846508,,
0,40.69835854,-24.43239939,-19.5692443,0.457427694,0.114528605,-0.571956299,,
0,41.31670908,-24.06734099,-20.5523358,0.451390927,0.123917089,-0.575308016,,
0,41.92270184,-23.68778704,-21.5375651,0.445239346,0.133280059,-0.578519404,,
0,42.51618751,-23.29383199,-22.52468843,0.438974467,0.142615203,-0.58158967,,
0,43.09701985,-22.88557388,-23.51346153,0.432597838,0.151920218,-0.584518057,,
0,43.66505576,-22.46311426,-24.50363975,0.426111032,0.161192808,-0.587303841,,
0,44.22015531,-22.02655819,-25.49497807,0.41951565,0.170430685,-0.589946335,,
0,44.76218172,-21.5760142,-26.48723122,0.41281332,0.179631568,-0.592444888,,
0,45.29100148,-21.11159427,-27.48015367,0.406005695,0.188793187,-0.594798882,,
0,45.8064843,-20.63341383,-28.47349974,0.399094455,0.197913281,-0.597007737,,
0,46.30850323,-20.14159167,-29.46702366,0.392081307,0.2069896,-0.599070907,,
0,46.79693458,-19.63624996,-30.46047959,0.38496798,0.216019902,-0.600987883,,
0,47.27165806,-19.11751421,-31.45362171,0.377756231,0.225001961,-0.602758192,,
0,47.73255675,-18.58551324,-32.4462043,0.370447839,0.233933558,-0.604381397,,
0,48.17951713,-18.04037912,-33.43798175,0.363044607,0.242812491,-0.605857098,,
0,48.61242914,-17.48224718,-34.42870868,0.355548363,0.251636566,-0.60718493,,
0,49.03118615,-16.91125596,-35.41813993,0.347960957,0.260403608,-0.608364565,,
0,49.43568506,-16.32754715,-36.4060307,0.34028426,0.269111452,-0.609395712,,
0,49.82582628,-15.7312656,-37.39213653,0.332520167,0.27775795,-0.610278117,,
0,50.20151374,-15.12255926,-38.37621345,0.324670595,0.286340966,-0.611011561,,
0,50.56265496,-14.50157912,-39.35801794,0.31673748,0.294858384,-0.611595864,,
0,50.90916105,-13.86847924,-40.33730707,0.30872278,0.303308101,-0.612030882,,
0,51.2409467,-13.22341664,-41.31383853,0.300628474,0.311688032,-0.612316506,,
0,51.55793028,-12.5665513,-42.28737067,0.292456557,0.319996109,-0.612452666,,
0,51.86003377,-11.89804611,-43.25766261,0.284209048,0.328230281,-0.612439329,,
0,52.14718284,-11.21806683,-44.22447425,0.275887981,0.336388516,-0.612276497,,
0,52.41930685,-10.52678207,-45.18756634,0.26749541,0.344468801,-0.61196421,,
0,52.67633886,-9.824363195,-46.14670058,0.259033405,0.352469141,-0.611502546,,
0,52.91821567,-9.110984348,-47.10163962,0.250504056,0.360387563,-0.610891619,,
0,53.1448778,-8.386822361,-48.05214714,0.241909466,0.368222111,-0.610131578,,
0,53.35626953,-7.652056731,-48.99798795,0.233251758,0.375970853,-0.609222611,,
0,53.55233891,-6.906869569,-49.93892796,0.224533066,0.383631876,-0.608164942,,
0,53.73303778,-6.151445559,-50.87473434,0.215755543,0.391203289,-0.606958833,,
0,53.89832175,-5.38597191,-51.80517549,0.206921355,0.398683224,-0.60560458,,
0,54.04815025,-4.610638311,-52.73002116,0.198032682,0.406069835,-0.604102517,,
0,54.18248652,-3.825636882,-53.64904245,0.189091718,0.413361298,-0.602453016,,
0,54.30129762,-3.031162131,-54.56201193,0.180100668,0.420555814,-0.600656482,,
0,54.40455445,-2.227410901,-55.46870364,0.171061751,0.427651608,-0.598713359,,
0,54.49223172,-1.414582326,-56.36889318,0.161977199,0.434646927,-0.596624126,,
0,54.56430803,-0.592877776,-57.26235775,0.152849252,0.441540047,-0.594389299,,
0,54.62076579,0.237499184,-58.14887621,0.143680164,0.448329265,-0.592009429,,
0,54.66159127,1.076342854,-59.02822914,0.134472197,0.455012905,-0.589485102,,
0,54.68677462,1.923445442,-59.90019888,0.125227623,0.461589319,-0.586816942,,
0,54.69630982,2.778597119,-60.7645696,0.115948723,0.468056883,-0.584005606,,
0,54.69019473,3.641586072,-61.62112733,0.106637788,0.474414001,-0.581051789,,
0,54.66843107,4.512198552,-62.46966005,0.097297115,0.480659104,-0.577956219,,
0,54.63102441,5.39021893,-63.3099577,0.087929008,0.48679065,-0.574719659,,
0,54.57798419,6.27542975,-64.14181225,0.078535781,0.492807127,-0.571342907,,
0,54.5093237,7.167611779,-64.96501778,0.06911975,0.498707048,-0.567826798,,
0,54.42506009,8.066544068,-65.77937048,0.05968324,0.504488959,-0.564172198,,
0,54.32521436,8.972004,-66.58466873,0.050228578,0.510151431,-0.560380009,,
0,54.20981135,9.883767349,-67.38071315,0.040758098,0.515693068,-0.556451166,,
0,54.07887974,10.80160833,-68.16730664,0.031274138,0.521112501,-0.552386639,,
0,53.93245204,11.72529967,-68.94425442,0.021779037,0.526408393,-0.54818743,,
0,53.77056459,12.65461263,-69.7113641,0.012275139,0.531579436,-0.543854575,,
0,53.59325754,13.58931711,-70.46844574,0.002764788,0.536624355,-0.539389143,,
0,53.40057485,14.52918167,-71.21531183,-0.006749668,0.541541904,-0.534792236,,
0,53.19256425,15.47397358,-71.95177741,-0.016265881,0.546330869,-0.530064988,,
0,52.96927729,16.42345892,-72.67766009,-0.025781504,0.550990069,-0.525208565,,
0,52.73076926,17.3774026,-73.39278006,-0.035294187,0.555518352,-0.520224165,,
0,52.47709922,18.33556844,-74.09696021,-0.044801584,0.559914602,-0.515113018,,
0,52.20832996,19.29771919,-74.79002608,-0.054301348,0.564177733,-0.509876385,,
0,51.924528,20.26361665,-75.471806,-0.063791135,0.568306693,-0.504515557,,
0,51.62576358,21.23302168,-76.14213105,-0.073268604,0.572300462,-0.499031858,,
0,51.31211061,22.20569427,-76.80083516,-0.082731415,0.576158055,-0.493426639,,
0,50.9836467,23.18139362,-77.4477551,-0.092177234,0.579878519,-0.487701285,,
0,50.64045309,24.15987817,-78.08273058,-0.101603729,0.583460936,-0.481857206,,
0,50.28261467,25.14090568,-78.70560423,-0.111008575,0.586904421,-0.475895847,,
0,49.91021993,26.12423327,-79.31622168,-0.12038945,0.590208126,-0.469818676,,
0,49.52336096,27.10961751,-79.91443158,-0.12974404,0.593371232,-0.463627193,,
0,49.12213343,28.09681446,-80.50008565,-0.139070035,0.596392961,-0.457322926,,
0,48.70663653,29.08557971,-81.0730387,-0.148365136,0.599272565,-0.45090743,,
0,48.27697299,30.0756685,-81.63314866,-0.157627047,0.602009335,-0.444382287,,
0,47.83324903,31.06683571,-82.18027666,-0.166853484,0.604602593,-0.437749109,,
0,47.37557434,32.05883597,-82.71428701,-0.17604217,0.6070517,-0.43100953,,
0,46.90406205,33.05142371,-83.23504727,-0.185190836,0.609356051,-0.424165215,,
0,46.4188287,34.0443532,-83.74242825,-0.194297227,0.611515077,-0.417217851,,
0,45.91999422,35.03737864,-84.23630408,-0.203359093,0.613528245,-0.410169152,,
0,45.40768191,36.0302542,-84.71655222,-0.2123742,0.615395057,-0.403020858,,
0,44.88201836,37.02273407,-85.18305349,-0.221340322,0.617115053,-0.395774731,,
0,44.3431335,38.01457258,-85.63569209,-0.230255247,0.618687807,-0.388432561,,
0,43.79116048,39.00552418,-86.07435565,-0.239116774,0.620112932,-0.380996158,,
0,43.2262357,39.99534354,-86.49893527,-0.247922718,0.621390074,-0.373467356,,
0,42.64849876,40.98378565,-86.90932548,-0.256670905,0.622518919,-0.365848014,,
0,42.05809241,41.97060579,-87.30542435,-0.265359176,0.623499187,-0.358140011,,
0,41.45516253,42.95555966,-87.68713346,-0.273985388,0.624330636,-0.350345249,,
0,40.83985808,43.93840343,-88.05435793,-0.28254741,0.62501306,-0.34246565,,
0,40.21233111,44.91889379,-88.40700648,-0.291043132,0.625546291,-0.33450316,,
0,39.57273663,45.89678799,-88.74499141,-0.299470455,0.625930197,-0.326459741,,
0,38.92123268,46.87184394,-89.06822864,-0.307827301,0.626164681,-0.31833738,,
0,38.2579802,47.84382024,-89.37663772,-0.316111608,0.626249687,-0.310138079,,
0,37.58314304,48.81247626,-89.67014189,-0.32432133,0.626185192,-0.301863862,,
0,36.89688793,49.77757218,-89.94866802,-0.332454441,0.625971212,-0.29351677,,
0,36.19938438,50.73886907,-90.21214671,-0.340508936,0.625607799,-0.285098862,,
0,35.49080471,51.69612892,-90.46051228,-0.348482826,0.625095042,-0.276612216,,
0,34.77132395,52.64911473,-90.69370274,-0.356374143,0.624433068,-0.268058924,,
0,34.04111983,53.59759055,-90.91165988,-0.364180941,0.623622039,-0.259441098,,
0,33.30037272,54.54132154,-91.11432924,-0.371901292,0.622662155,-0.250760863,,
0,32.54926559,55.48007404,-91.30166012,-0.379533291,0.621553652,-0.242020361,,
0,31.78798398,56.41361561,-91.47360561,-0.387075055,0.620296804,-0.233221749,,
0,31.01671592,57.34171509,-91.63012261,-0.394524722,0.618891919,-0.224367197,,
0,30.23565193,58.26414269,-91.77117181,-0.401880455,0.617339345,-0.215458889,,
0,29.44498492,59.18066999,-91.89671772,-0.409140439,0.615639463,-0.206499024,,
0,28.64491018,60.09107003,-92.00672868,-0.41630288,0.613792693,-0.197489812,,
0,27.83562532,60.99511738,-92.10117686,-0.423366012,0.611799489,-0.188433477,,
0,27.01733024,61.89258815,-92.18003828,-0.430328093,0.609660344,-0.179332251,,
0,26.19022704,62.78326011,-92.24329278,-0.437187403,0.607375784,-0.170188381,,
0,25.35452,63.66691268,-92.29092408,-0.443942249,0.604946372,-0.161004123,,
0,24.51041551,64.543327,-92.32291974,-0.450590966,0.602372708,-0.151781742,,
0,23.65812207,65.41228604,-92.33927117,-0.457131912,0.599655426,-0.142523514,,
0,22.79785017,66.27357457,-92.33997366,-0.463563473,0.596795197,-0.133231723,,
0,21.92981226,67.12697927,-92.32502636,-0.469884062,0.593792724,-0.123908662,,
0,21.05422274,67.97228876,-92.29443225,-0.476092119,0.590648749,-0.11455663,,
0,20.17129784,68.80929366,-92.24819821,-0.482186111,0.587364047,-0.105177936,,
0,19.28125562,69.63778664,-92.18633496,-0.488164536,0.583939428,-0.095774892,,
0,18.3843159,70.45756246,-92.10885708,-0.494025917,0.580375736,-0.086349819,,
0,17.48070017,71.26841806,-92.015783,-0.499768808,0.57667385,-0.076905043,,
0,16.5706316,72.07015254,-91.907135,-0.505391791,0.572834684,-0.067442893,,
0,15.65433495,72.86256728,-91.78293919,-0.51089348,0.568859183,-0.057965703,,
0,14.7320365,73.64546594,-91.64322555,-0.516272515,0.564748328,-0.048475813,,
0,13.80396402,74.41865456,-91.48802786,-0.521527571,0.560503134,-0.038975563,,
0,12.8703467,75.18194154,-91.31738372,-0.526657349,0.556124646,-0.029467297,,
0,11.93141511,75.93513774,-91.13133455,-0.531660583,0.551613945,-0.019953362,,
0,10.98740111,76.67805651,-90.92992559,-0.53653604,0.546972144,-0.010436104,,
0,10.03853783,77.41051373,-90.71320582,-0.541282515,0.542200386,-0.000917871,,
0,9.085059609,78.13232786,-90.48122806,-0.545898837,0.53729985,0.008598987,,
0,8.127201891,78.84332001,-90.23404884,-0.550383868,0.532271743,0.018112124,,
0,7.165201225,79.54331392,-89.97172846,-0.554736499,0.527117306,0.027619192,,
0,6.199295175,80.23213608,-89.69433098,-0.558955656,0.521837811,0.037117846,,
0,5.22972227,80.90961571,-89.40192415,-0.563040299,0.516434558,0.046605741,,
0,4.256721941,81.57558485,-89.09457943,-0.566989419,0.510908881,0.056080538,,
0,3.280534468,82.22987836,-88.77237198,-0.570802042,0.505262143,0.065539898,,
0,2.301400915,82.872334,-88.4353806,-0.574477226,0.499495737,0.074981489,,
0,1.319563075,83.50279244,-88.08368776,-0.578014064,0.493611085,0.084402979,,
0,0.335263406,84.12109731,-87.71737955,-0.581411683,0.487609638,0.093802045,,
0,-0.651255025,84.72709524,-87.33654567,-0.584669245,0.481492877,0.103176369,,
0,-1.639748605,85.3206359,-86.94127941,-0.587785946,0.47526231,0.112523636,,
0,-2.629973232,85.90157203,-86.53167759,-0.590761016,0.468919474,0.121841542,,
0,-3.621684378,86.46975948,-86.10784061,-0.59359372,0.462465934,0.131127786,,
0,-4.614637148,87.02505725,-85.66987236,-0.59628336,0.455903282,0.140380079,,
0,-5.608586341,87.56732752,-85.21788021,-0.598829272,0.449233135,0.149596137,,
0,-6.60328651,88.09643568,-84.751975,-0.601230827,0.442457141,0.158773686,,
0,-7.598492022,88.61225037,-84.27227101,-0.603487432,0.435576969,0.167910463,,
0,-8.593957119,89.1146435,-83.77888591,-0.605598531,0.428594318,0.177004213,,
0,-9.589435982,89.60349031,-83.27194076,-0.607563601,0.421510909,0.186052692,,
0,-10.58468278,90.07866938,-82.75155994,-0.609382158,0.41432849,0.195053668,,
0,-11.57945176,90.54006264,-82.21787119,-0.611053753,0.407048832,0.204004921,,
0,-12.57349726,90.98755545,-81.67100548,-0.612577973,0.399673731,0.212904242,,
0,-13.56657381,91.42103658,-81.11109708,-0.613954441,0.392205007,0.221749434,,
0,-14.55843619,91.84039828,-80.53828344,-0.615182819,0.384644501,0.230538317,,
0,-15.54883945,92.24553624,-79.95270522,-0.616262801,0.376994079,0.239268722,,
0,-16.53753903,92.63634971,-79.35450621,-0.617194121,0.369255627,0.247938494,,
0,-17.52429078,93.01274145,-78.74383334,-0.61797655,0.361431055,0.256545495,,
0,-18.50885102,93.37461778,-78.12083659,-0.618609894,0.353522293,0.265087601,,
0,-19.49097663,93.7218886,-77.48566899,-0.619093997,0.345531291,0.273562705,,
0,-20.47042507,94.05446741,-76.83848659,-0.619428737,0.337460022,0.281968716,,
0,-21.44695447,94.37227135,-76.17944838,-0.619614034,0.329310474,0.290303559,,
0,-22.42032369,94.67522119,-75.50871629,-0.61964984,0.32108466,0.298565179,,
0,-23.39029236,94.96324138,-74.82645513,-0.619536146,0.312784608,0.306751538,,
0,-24.35662095,95.23626004,-74.13283255,-0.619272981,0.304412366,0.314860615,,
0,-25.31907082,95.49420901,-73.42801901,-0.618860408,0.295969999,0.32289041,,
0,-26.27740431,95.73702381,-72.71218774,-0.61829853,0.287459588,0.330838941,,
0,-27.23138474,95.96464374,-71.98551466,-0.617587484,0.278883235,0.338704249,,
0,-28.18077655,96.17701182,-71.24817841,-0.616727446,0.270243054,0.346484392,,
0,-29.12534527,96.37407485,-70.50036021,-0.615718627,0.261541177,0.35417745,,
0,-30.06485763,96.55578339,-69.74224391,-0.614561277,0.25277975,0.361781527,,
0,-30.99908164,96.7220918,-68.97401588,-0.61325568,0.243960934,0.369294745,,
0,-31.92778657,96.87295824,-68.19586497,-0.611802158,0.235086906,0.376715252,,
0,-32.85074308,97.00834468,-67.40798251,-0.610201069,0.226159854,0.384041216,,
0,-33.76772323,97.12821689,-66.61056222,-0.608452809,0.217181979,0.39127083,,
0,-34.67850058,97.2325445,-65.80380016,-0.606557808,0.208155498,0.39840231,,
0,-35.58285019,97.32130096,-64.9878947,-0.604516533,0.199082636,0.405433897,,
0,-36.48054873,97.39446355,-64.16304649,-0.602329489,0.189965632,0.412363856,,
0,-37.3713745,97.45201342,-63.32945836,-0.599997213,0.180806735,0.419190478,,
0,-38.2551075,97.49393556,-62.4873353,-0.597520281,0.171608203,0.425912078,,
0,-39.13152947,97.52021882,-61.63688442,-0.594899305,0.162372307,0.432526998,,
0,-40.00042396,97.5308559,-60.77831486,-0.59213493,0.153101324,0.439033606,,
0,-40.86157639,97.52584337,-59.91183778,-0.589227838,0.143797541,0.445430297,,
0,-41.71477407,97.50518166,-59.03766631,-0.586178746,0.134463254,0.451715492,,
0,-42.55980629,97.46887506,-58.15601543,-0.582988407,0.125100766,0.457887641,,
0,-43.39646435,97.41693172,-57.26710202,-0.579657606,0.115712385,0.463945221,,
0,-44.22454159,97.34936365,-56.3711447,-0.576187166,0.106300427,0.469886738,,
0,-45.04383352,97.26618671,-55.46836387,-0.572577942,0.096867216,0.475710726,,
0,-45.85413776,97.16742062,-54.5589816,-0.568830825,0.087415076,0.481415748,,
0,-46.6552542,97.05308893,-53.64322157,-0.564946738,0.077946341,0.487000397,,
0,-47.44698495,96.92321905,-52.72130907,-0.560926641,0.068463346,0.492463295,,
0,-48.22913448,96.77784222,-51.79347086,-0.556771523,0.05896843,0.497803093,,
0,-49.00150958,96.61699349,-50.85993522,-0.552482411,0.049463936,0.503018475,,
0,-49.76391949,96.44071176,-49.92093179,-0.548060363,0.039952208,0.508108155,,
0,-50.51617589,96.24903969,-48.97669157,-0.543506468,0.030435593,0.513070875,,
0,-51.25809296,96.04202379,-48.02744687,-0.538821851,0.020916437,0.517905413,,
0,-51.98948745,95.81971432,-47.07343122,-0.534007666,0.011397091,0.522610575,,
0,-52.71017868,95.58216532,-46.11487932,-0.529065102,0.0018799,0.527185201,,
0,-53.41998865,95.3294346,-45.152027,-0.523995377,-0.007632785,0.531628162,,
0,-54.118742,95.06158372,-44.18511116,-0.518799742,-0.01713862,0.535938362,,
0,-54.80626612,94.77867794,-43.21436969,-0.513479479,-0.026635258,0.540114737,,
0,-55.48239118,94.48078627,-42.24004141,-0.5080359,-0.036120358,0.544156258,,
0,-56.14695015,94.16798141,-41.26236606,-0.502470348,-0.04559158,0.548061927,,
0,-56.79977885,93.84033971,-40.28158418,-0.496784195,-0.055046586,0.551830781,,
0,-57.44071601,93.49794123,-39.29793708,-0.490978845,-0.064483045,0.55546189,,
0,-58.06960327,93.14086963,-38.31166679,-0.485055729,-0.073898629,0.558954359,,
0,-58.68628527,92.76921221,-37.32301598,-0.479016309,-0.083291015,0.562307324,,
0,-59.29060965,92.38305986,-36.33222789,-0.472862074,-0.092657887,0.565519961,,
0,-59.88242709,91.98250706,-35.33954631,-0.466594543,-0.101996933,0.568591476,,
0,-60.46159137,91.56765183,-34.34521549,-0.460215261,-0.111305849,0.57152111,,
0,-61.02795938,91.13859572,-33.3494801,-0.453725803,-0.12058234,0.574308143,,
0,-61.58139118,90.69544379,-32.35258512,-0.447127769,-0.129824117,0.576951886,,
0,-62.12175001,90.23830457,-31.35477586,-0.440422786,-0.1390289,0.579451686,,
0,-62.64890234,89.76729006,-30.35629783,-0.433612509,-0.148194419,0.581806928,,
0,-63.16271791,89.28251566,-29.3573967,-0.426698618,-0.157318413,0.584017031,,
0,-63.66306973,88.78410018,-28.35831827,-0.419682819,-0.16639863,0.586081449,,
0,-64.14983414,88.27216578,-27.35930837,-0.412566841,-0.175432831,0.587999672,,
0,-64.62289084,87.74683797,-26.3606128,-0.405352441,-0.184418788,0.589771229,,
0,-65.08212291,87.20824558,-25.36247729,-0.398041398,-0.193354283,0.591395682,,
0,-65.52741683,86.65652067,-24.36514746,-0.390635517,-0.202237113,0.592872629,,
0,-65.95866252,86.09179858,-23.36886869,-0.383136622,-0.211065086,0.594201708,,
0,-66.3757534,85.51421783,-22.37388612,-0.375546566,-0.219836024,0.59538259,,
0,-66.77858633,84.92392013,-21.38044457,-0.36786722,-0.228547765,0.596414984,,
0,-67.16706172,84.32105032,-20.38878849,-0.360100478,-0.237198158,0.597298636,,
0,-67.54108352,83.70575635,-19.39916186,-0.352248257,-0.24578507,0.598033327,,
0,-67.90055924,83.07818923,-18.41180819,-0.344312493,-0.254306383,0.598618877,,
0,-68.24539998,82.43850299,-17.42697041,-0.336295145,-0.262759995,0.59905514,,
0,-68.57552046,81.78685466,-16.44489083,-0.32819819,-0.271143821,0.599342011,,
0,-68.89083901,81.12340422,-15.46581111,-0.320023626,-0.279455791,0.599479417,,
0,-69.19127763,80.44831457,-14.48997212,-0.311773469,-0.287693857,0.599467326,,
0,-69.476762,79.76175146,-13.51761396,-0.303449754,-0.295855985,0.59930574,,
0,-69.74722147,79.0638835,-12.54897588,-0.295054536,-0.303940163,0.598994699,,
0,-70.0025891,78.35488206,-11.58429619,-0.286589885,-0.311944396,0.598534281,,
0,-70.24280169,77.63492128,-10.62381224,-0.278057889,-0.31986671,0.597924599,,
0,-70.46779975,76.90417799,-9.667760324,-0.269460653,-0.32770515,0.597165803,,
0,-70.67752758,76.16283169,-8.716375667,-0.260800298,-0.335457784,0.596258081,,
0,-70.87193322,75.4110645,-7.769892328,-0.25207896,-0.343122698,0.595201658,,
0,-71.0509685,74.64906108,-6.82854316,-0.243298792,-0.350698002,0.593996794,,
0,-71.21458905,73.87700866,-5.892559751,-0.234461959,-0.358181827,0.592643786,,
0,-71.36275429,73.09509692,-4.962172364,-0.22557064,-0.365572328,0.591142968,,
0,-71.49542745,72.30351798,-4.037609879,-0.216627031,-0.37286768,0.589494711,,
0,-71.61257561,71.50246635,-3.119099742,-0.207633336,-0.380066086,0.587699422,,
0,-71.71416965,70.69213888,-2.206867904,-0.198591775,-0.387165768,0.585757543,,
0,-71.8001843,69.87273469,-1.301138769,-0.189504579,-0.394164976,0.583669555,,
